dataset,device,dtheta_common,dtheta_diff,frozen_max_frac,frozen_tail,frozen_tail_start,heading_common,mount_diff,n_snapshots,platform,r0_bias,r0_circstd_corr,r0_circstd_raw,r0_coverage_bins,r0_drift_span,r0_dtheta,r0_g,r0_g_at_bound,r0_low_coverage,r0_n_valid,r0_nan_frac,r0_offset_c,r0_outlier_frac,r0_structure,r1_bias,r1_circstd_corr,r1_circstd_raw,r1_coverage_bins,r1_drift_span,r1_dtheta,r1_g,r1_g_at_bound,r1_low_coverage,r1_n_valid,r1_nan_frac,r1_offset_c,r1_outlier_frac,r1_structure,range_med_m,reasons,rx_lo,rx_speed_p99,scan_v,status,ts_med_dt,ts_nonmono_frac,wavelength_spacing
rover_2025_02_22_15_44_37_nRX2_center_spacing0p035_tag_RO3_x2.rover_2025_02_22_16_29_40_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.21,-0.01,0.00033344448149383126,False,,0.21,-0.01,3000,rover,-0.9347776174545288,0.36453735424936556,0.7441962113732767,4,0.26277196407318115,0.20000000000000095,1.04,False,False,235,0.9216666666666666,-0.734830915927887,0.1276595744680851,0.08738692533720771,0.2689597010612488,0.323580780635117,0.7144507072829128,7,0.09054327011108398,0.22000000000000097,1.08,False,False,269,0.9103333333333333,-0.07758035510778427,0.1895910780669145,0.1518754651223883,13.88878345489502,QUAR:no_signal,5865999872.0,0.43781523406505574,2,QUARANTINE,0.481903076171875,0.0,0.68484
rover_2025_02_22_20_27_52_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_22_20_33_24_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.0,0.02,0.00033344448149383126,False,,0.0,0.02,3000,rover,-0.18575556576251984,0.5708522593941088,0.5957926698516134,6,0.051922230049967766,0.020000000000000795,0.9,True,False,1751,0.41633333333333333,-0.5965588092803955,0.07824100513992005,0.09057992449444587,-0.18354012072086334,0.7832259557730648,0.7836403708314255,6,0.17198516055941582,-0.01999999999999924,1.0,False,False,1661,0.44633333333333336,-0.2617027759552002,0.1896447922937989,0.1842466838406691,34.85242462158203,FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,4.040868864059447,2,FLAG,0.490234375,0.0,0.84138
rover_2025_02_22_20_36_13_nRX2_center_spacing0p035_tag_RO3.rover_2025_02_22_20_33_24_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.18,0.0,0.00033344448149383126,False,,0.18,0.0,3000,rover,-0.9806890487670898,0.3711144893271829,0.7110176041297541,10,0.38776373863220215,0.18000000000000094,1.02,False,False,320,0.8933333333333333,-0.9007098078727722,0.121875,0.21084191551308218,0.3064444959163666,0.4218720153420445,0.6798157844937573,4,0.12151051685214043,0.18000000000000094,1.02,False,False,230,0.9233333333333333,0.2362167090177536,0.14782608695652175,0.1843295246620564,13.231666564941406,QUAR:no_signal,5865999872.0,0.31820692241191856,2,QUARANTINE,0.4869384765625,0.0,0.68484
rover_2025_02_22_21_13_06_nRX2_center_spacing0p035_tag_RO3.rover_2025_02_22_21_13_32_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.24,0.04,0.00034094783498124785,False,,0.24,0.04,2934,rover,-0.5041257739067078,0.3386321228175214,0.8423349736173434,5,0.2061852589249611,0.280000000000001,1.06,False,False,230,0.9216087252897069,-0.6598293781280518,0.28695652173913044,0.15919925854737213,0.1437542885541916,0.3363757933752938,0.8190193883326653,6,0.1367587074637413,0.20000000000000095,1.04,False,False,266,0.9093387866394002,0.13263021409511566,0.21052631578947367,0.17182024543763144,13.291866302490234,QUAR:no_signal,5865999872.0,0.342703084945678,2,QUARANTINE,0.48712158203125,0.0,0.68484
rover_2025_02_22_21_13_14_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_22_21_13_32_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.09,-0.07,0.001199040767386091,False,,0.09,-0.07,835,rover,-0.31878578662872314,0.5546971709791836,0.5795112948711656,6,0.30444398522377014,0.020000000000000795,0.9,True,False,486,0.4179640718562875,0.08698148280382156,0.053497942386831275,0.11777371462802587,-0.1848514825105667,0.8237948299243872,0.8427166085294702,5,0.0765010304749012,0.16000000000000092,1.04,False,False,430,0.4850299401197605,-0.8526577949523926,0.1511627906976744,0.10827712396616015,35.04047775268555,FLAG:r1_noisy;FLAG:fit_at_bound,0.0,2.4478395891189555,2,FLAG,0.49468231201171875,0.0,0.84138
rover_2025_02_23_17_45_07_nRX2_center_spacing0p043_tag_RO3.rover_2025_02_23_17_49_40_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.16,0.04,0.00033344448149383126,False,,0.16,0.04,3000,rover,-0.26673999428749084,0.21971828868971083,0.5793060147676324,7,0.044948454946279526,0.20000000000000095,0.9800000000000001,False,False,419,0.8603333333333334,-0.3794960081577301,0.10978520286396182,0.12562490346470942,-0.3393833339214325,0.2745033879001537,0.5419167680933352,11,0.13993806019425392,0.12000000000000088,0.9600000000000001,False,False,769,0.7436666666666667,-0.057463597506284714,0.05851755526657997,0.13120330857134532,13.084161758422852,,5865999872.0,0.14495484471321105,2,OK,0.4903564453125,0.0,0.84138
rover_2025_02_23_17_45_15_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_23_17_49_40_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.06,-0.02,0.00033344448149383126,False,,-0.06,-0.02,3000,rover,-0.3593346178531647,0.5694319315313482,0.6771111384820294,5,0.03567039594054222,-0.0799999999999993,0.9,True,False,1311,0.563,-0.8343912959098816,0.09687261632341723,0.44645448456059855,-0.3024838864803314,0.8511710010679887,0.8977991241085397,6,0.261266753077507,-0.03999999999999926,1.06,False,False,1355,0.5483333333333333,-0.39261096715927124,0.32693726937269374,0.6332367619605986,38.058265686035156,FLAG:r1_noisy;FLAG:fit_at_bound,0.0,3.145368885993957,2,FLAG,0.49285888671875,0.0,0.91964
jan30_mission2_rover1,PLUTO,0.11,-0.05,0.00033344448149383126,False,,0.11,-0.05,3000,rover,-0.922287106513977,1.3696549737798978,1.372850558706197,5,0.22013837099075317,0.06000000000000083,1.04,False,False,383,0.8723333333333333,-0.8230651021003723,0.3629242819843342,0.20662837756124036,-0.11870995163917542,1.7896047378461977,1.79996291493254,6,0.5657930672168732,0.16000000000000092,0.9,True,False,669,0.777,0.1950356364250183,0.38266068759342303,0.319726834097879,29.383716583251953,FLAG:r0_noisy;FLAG:r1_noisy;FLAG:fit_at_bound,2467099904.0,2.0392318296432492,2,FLAG,0.4879150390625,0.0,0.41764
jan30_mission2_rover3,PLUTO,-0.25,0.01,0.00033344448149383126,False,,-0.25,0.01,3000,rover,0.20062147080898285,0.4452602456202907,0.7080858490129913,12,0.06549983285367489,-0.23999999999999944,1.1,True,False,1503,0.499,0.20252197980880737,0.13639387890884896,0.28070236952641425,-0.3903146982192993,0.43398555889363016,0.741287127010498,12,0.07535916846245527,-0.25999999999999945,1.1,True,False,1778,0.4073333333333333,-0.3578636050224304,0.13385826771653545,0.23481933833321988,13.2113618850708,FLAG:fit_at_bound,0.0,0.11291015222668647,2,FLAG,0.485107421875,0.0,0.41764
nov20_mission1_rover3,PLUTO,-0.52,0.04,0.0,False,,-0.52,0.04,1000,rover,-0.4461878538131714,0.48614498504810966,0.9654631692033916,9,0.162094347178936,-0.47999999999999965,0.92,False,False,323,0.677,-0.18179871141910553,0.30959752321981426,0.22757448802525765,-0.5507179498672485,0.5805077037858666,1.2084017876713804,8,0.26393314450979233,-0.5599999999999997,1.0,False,False,274,0.726,-0.2813855707645416,0.44525547445255476,0.2004813951131195,0.01294778659939766,FLAG:heading=-0.52,2467000064.0,0.0001333243423141539,2,FLAG,0.99847412109375,0.0,0.41762
nov20_mission2_rover3,PLUTO,-0.43,-0.01,0.0,False,,-0.43,-0.01,1000,rover,-0.1821116954088211,0.5225705611117385,1.01567811093478,5,0.2662973701953888,-0.4399999999999996,0.9800000000000001,False,False,224,0.776,-0.2894519567489624,0.3705357142857143,0.34720990921068773,-0.18959367275238037,0.7041219002039036,1.1347743442745373,4,0.3207293972373009,-0.4199999999999996,1.02,False,False,240,0.76,-0.12974977493286133,0.45416666666666666,0.4676649118612526,0.013249627314507961,FLAG:heading=-0.43;FLAG:r1_noisy,2467000064.0,9.769260708708306e-05,2,FLAG,1.00164794921875,0.0,0.41762
rover_2025_02_23_18_57_13_nRX2_center_spacing0p043_tag_RO3.rover_2025_02_23_18_57_34_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.3,0.04,0.00033344448149383126,False,,-0.3,0.04,3000,rover,-0.8152311444282532,0.36759487847671657,1.1720673975362383,11,0.337446466088295,-0.25999999999999945,0.9800000000000001,False,False,354,0.882,-0.30701375007629395,0.3785310734463277,0.18161418089539838,0.22015094757080078,0.29135210950741425,0.9196005419970554,12,0.14096887037158012,-0.3399999999999995,0.9400000000000001,False,False,726,0.758,0.03828918933868408,0.3154269972451791,0.14072036037775196,13.22350788116455,FLAG:heading=-0.30,5865999872.0,0.16320931077003478,2,FLAG,0.49267578125,0.0,0.84138
rover_2025_02_23_21_31_23_nRX2_center_spacing0p043_tag_RO3.rover_2025_02_23_21_31_04_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.13,0.03,0.0,False,,0.13,0.03,3000,rover,-0.3379954993724823,0.29719827016735195,0.5813109273664699,12,0.10116996988654137,0.16000000000000092,0.9600000000000001,False,False,1660,0.44666666666666666,-0.563187837600708,0.12349397590361445,0.2546327156412401,-0.0438278503715992,0.4448611331031506,0.620669886069377,12,0.3418804556131363,0.10000000000000087,0.9600000000000001,False,False,2167,0.2776666666666666,-0.18427357077598572,0.1495154591601292,0.3048274280881548,13.95229721069336,,5865999872.0,0.30646979570388766,2,OK,0.4923095703125,0.00033344448149383126,0.84138
rover_2025_02_23_21_31_35_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_23_21_31_04_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.05,-0.09,0.0,False,,-0.05,-0.09,3000,rover,-0.35132601857185364,0.4912489616586908,0.6645545707106896,4,0.13835695944726467,-0.13999999999999935,0.9,True,False,877,0.7076666666666667,-0.7388809323310852,0.09236031927023945,0.31840196132507204,-0.09992906451225281,0.8706983344526869,0.9599568395051772,5,0.16695133596658707,0.04000000000000081,1.1,True,False,1112,0.6293333333333333,0.25435787439346313,0.3300359712230216,0.40415410979877037,37.888710021972656,FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,3.169517507553098,2,FLAG,0.491455078125,0.00033344448149383126,0.91964
rover_2025_02_23_22_04_54_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_23_22_04_39_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.36,0.38,0.00033344448149383126,False,,0.36,0.38,3000,rover,0.5360992550849915,0.630840761837208,0.7938588600902587,4,0.40304237604141235,0.7400000000000014,1.1,True,False,465,0.845,-1.7693191766738892,0.1978494623655914,0.3911414902829665,-0.44718068838119507,0.8402959626351982,0.8473754277006658,6,0.39482955634593964,-0.01999999999999924,1.02,False,False,976,0.6746666666666667,-0.35332202911376953,0.1834016393442623,0.3634922917887472,40.56898498535156,FLAG:heading=0.36;FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,2.358772554397583,2,FLAG,0.4932861328125,0.0,0.91964
rover_2025_02_22_15_44_26_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_22_16_29_40_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.0,0.02,0.00033344448149383126,False,,0.0,0.02,3000,rover,-0.1811019778251648,0.5786218827650481,0.6089327503415733,6,0.023590745171532035,0.020000000000000795,0.9,True,False,1717,0.42766666666666664,-0.5888587832450867,0.07396622015142691,0.09618775601383939,-0.17106565833091736,0.8272329600271827,0.8273177981246267,6,0.21715101599693298,-0.01999999999999924,1.0,False,False,1715,0.42833333333333334,-0.24863547086715698,0.2291545189504373,0.21476477404309374,34.52170944213867,FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,2.077201519012451,2,FLAG,0.4896240234375,0.0,0.84138
rover_2025_02_22_15_44_27_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_22_15_47_26_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.04,0.04,0.00033344448149383126,False,,0.04,0.04,3000,rover,-0.19087110459804535,0.7170859853003533,0.7607146467480483,6,0.06341218389570713,0.08000000000000085,0.9,True,False,1521,0.493,-0.6099768280982971,0.12886259040105194,0.13680952609466673,-0.3280813694000244,1.0753036292014246,1.0766107733856256,6,0.41072966530919075,7.771561172376096e-16,0.9800000000000001,False,False,967,0.6776666666666666,-0.32193467020988464,0.29782833505687695,0.20546957505685587,27.609127044677734,FLAG:r0_noisy;FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,1.9418109774589536,2,FLAG,0.488037109375,0.0,0.84138
rover_2025_02_22_15_44_27_nRX2_diamond_spacing0p043_tag_RO1_x2.rover_2025_02_22_16_29_41_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.0,-0.02,0.0006269592476489029,False,,0.0,-0.02,1596,rover,-0.2753280699253082,0.5878881410058351,0.6243278704049694,5,0.03174588968977332,-0.01999999999999924,0.9,True,False,895,0.4392230576441103,0.1535436362028122,0.08268156424581005,0.11625861111329554,-0.530607283115387,0.7513721550186511,0.7515034309379953,5,0.2845110781490803,0.020000000000000795,1.0,False,False,924,0.42105263157894735,-0.6119551658630371,0.20562770562770563,0.16823863190895352,37.96403503417969,FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,3.5461478805541904,2,FLAG,0.488037109375,0.0,0.84138
rover_2025_02_22_15_44_36_nRX2_center_spacing0p035_tag_RO3.rover_2025_02_22_16_29_41_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.0,0.0,0.0006313131313131314,False,,0.0,0.0,1585,rover,-0.8203945159912109,0.8748918193972289,0.8748918193972289,0,0.25808805972337723,0.0,1.0,False,True,115,0.9274447949526814,-0.8203945159912109,0.30434782608695654,nan,0.12839354574680328,0.988201756352383,0.988201756352383,0,0.7961757481098175,0.0,1.0,False,True,144,0.9091482649842271,0.12839354574680328,0.3680555555555556,nan,13.289755821228027,QUAR:no_signal;FLAG:r0_noisy;FLAG:r1_noisy;INFO:low_coverage,5865999872.0,0.1566914796829225,2,QUARANTINE,0.4921875,0.0,0.68484
rover_2025_03_15_19_30_08_nRX2_diamond_spacing0p035_tag_RO1.rover_2025_03_15_19_29_27_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.06,-0.08,0.0,False,,0.06,-0.08,3000,rover,0.14540942013263702,0.5808307632962273,0.5832983216496177,5,0.1082314234226942,-0.01999999999999924,1.02,False,False,1681,0.43966666666666665,0.06474386900663376,0.05175490779298037,0.25856905608235625,-0.1757022738456726,0.7130499256813155,0.7199566290958667,5,0.25252615474164486,0.1400000000000009,1.0,False,False,1668,0.44399999999999995,-0.6686540246009827,0.1079136690647482,0.06808550427991712,35.94905471801758,FLAG:r1_noisy,5865999872.0,2.236786379814148,2,FLAG,0.49169921875,0.00033344448149383126,0.68484
rover_2025_03_15_20_03_06_nRX2_diamond_spacing0p035_tag_RO1.rover_2025_03_15_20_02_58_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.01,-0.07,0.0,False,,-0.01,-0.07,1651,rover,-0.4595354497432709,0.5512435001413943,0.5946229991722807,4,0.13122333958745003,-0.0799999999999993,1.1,True,False,999,0.3949121744397335,-0.10104221105575562,0.06306306306306306,0.08327332884402704,0.030106525868177414,0.6655040577364254,0.6665934631767656,4,0.05061088502407074,0.06000000000000083,1.0,False,False,914,0.44639612356147784,0.24405676126480103,0.12363238512035012,0.12451532636465122,34.528873443603516,FLAG:fit_at_bound,0.0,1.9792842411994933,2,FLAG,0.4912872314453125,0.0,0.68484
rover_2025_03_15_20_03_18_nRX2_center_spacing0p043_tag_RO3.rover_2025_03_15_20_02_58_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.11,0.11,0.0,False,,-0.11,0.11,1717,rover,-0.21686436235904694,1.1251728137057502,1.1251728137057502,2,0.794078141450882,0.0,1.0,False,True,176,0.8974956319161328,-0.21686436235904694,0.39204545454545453,nan,-0.13507179915905,0.38228516360926873,0.8684897739728559,7,0.388806477189064,-0.21999999999999942,0.9400000000000001,False,False,305,0.8223645894001165,0.14046552777290344,0.25901639344262295,0.16758677447695605,13.144346237182617,FLAG:r0_noisy;INFO:low_coverage,5865999872.0,0.6080147266387892,2,FLAG,0.49066162109375,0.0,0.84138
rover_2025_03_15_20_37_56_nRX2_center_spacing0p043_tag_RO3.rover_2025_03_15_20_39_01_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.26,-0.02,0.0,False,,-0.26,-0.02,3000,rover,0.39879557490348816,0.4116565150612858,0.747087465974434,11,0.6131687611341476,-0.27999999999999947,0.9400000000000001,False,False,850,0.7166666666666667,-0.7517756819725037,0.22470588235294117,0.1702984201748206,0.08027306944131851,0.3508827737987377,0.7525985919961524,11,0.22059542685747147,-0.23999999999999944,0.92,False,False,1102,0.6326666666666667,0.2357165664434433,0.2595281306715064,0.4237362124817308,12.836830139160156,FLAG:heading=-0.26,5865999872.0,0.2645046299695968,2,FLAG,0.48797607421875,0.0006668889629876625,0.84138
rover_2025_03_15_22_37_45_nRX2_center_spacing0p043_tag_RO3.rover_2025_03_15_22_35_45_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.28,-0.02,0.00033344448149383126,False,,-0.28,-0.02,3000,rover,-0.19587382674217224,0.34577546736703774,1.1270206107257899,8,0.24256255477666855,-0.2999999999999995,0.9400000000000001,False,False,339,0.887,-0.5181592702865601,0.4631268436578171,0.20187564140013275,-0.3613866865634918,0.39288744910187867,0.9582508023977964,10,0.31343623995780945,-0.25999999999999945,0.9600000000000001,False,False,465,0.845,0.3302980065345764,0.24731182795698925,0.2733809093740289,12.989938735961914,FLAG:heading=-0.28,5865999872.0,0.1853215557336807,2,FLAG,0.49090576171875,0.0,0.84138
rover_2025_03_15_22_37_55_nRX2_diamond_spacing0p035_tag_RO1.rover_2025_03_15_22_35_45_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,-0.05,0.05,0.0,False,,-0.05,0.05,1154,rover,-0.4366913437843323,0.6138343260923891,0.6302674058283347,6,0.1113833524286747,7.771561172376096e-16,1.1,True,False,968,0.16117850953206236,-0.11811920255422592,0.10227272727272728,0.19319529603869817,-0.18866336345672607,0.7444174344309266,0.7516035580275258,6,0.15694338455796242,-0.09999999999999931,1.0,False,False,831,0.279896013864818,-0.49849212169647217,0.13357400722021662,0.14144418711191367,40.00151824951172,FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,2.206318149566651,2,FLAG,0.4920654296875,0.0008673026886383347,0.68484
rover_2025_03_15_23_13_17_nRX2_center_spacing0p043_tag_RO3.rover_2025_03_15_23_13_53_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.09,0.03,0.0,False,,0.09,0.03,3000,rover,-0.2252093255519867,0.3387709819095152,0.5395156227497827,10,0.44054995477199554,0.12000000000000088,0.9600000000000001,False,False,418,0.8606666666666667,-0.5000385046005249,0.09330143540669857,0.14427118461202273,0.151066392660141,0.29905432822484107,0.363966613224806,9,0.31230052188038826,0.06000000000000083,0.9600000000000001,False,False,514,0.8286666666666667,-0.004661153070628643,0.023346303501945526,0.16548208326459704,13.790964126586914,,5865999872.0,0.10955816388130186,2,OK,0.4927978515625,0.00033344448149383126,0.84138
rover_2025_03_22_16_42_19_nRX2_diamond_spacing0p035_tag_RO1.rover_2025_03_22_16_42_43_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.03,-0.07,0.00033344448149383126,False,,0.03,-0.07,3000,rover,0.08175261318683624,0.6556880452233159,0.6664534217802152,5,0.1807649820111692,-0.03999999999999926,0.9,True,False,1522,0.4926666666666667,0.44671741127967834,0.08607095926412615,0.16995000507533659,-0.14435099065303802,0.7233631697300883,0.7292884225462792,5,0.10574573278427124,0.10000000000000087,1.04,False,False,1664,0.44533333333333336,-0.5205714702606201,0.11177884615384616,0.11519935429059744,35.09092712402344,FLAG:r1_noisy;FLAG:fit_at_bound,5865999872.0,3.591191701889037,2,FLAG,0.492950439453125,0.00033344448149383126,0.68484
rover_2025_02_23_22_05_08_nRX2_center_spacing0p043_tag_RO3.rover_2025_02_23_22_04_39_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.15,0.01,0.00033344448149383126,False,,0.15,0.01,3000,rover,-0.48395004868507385,0.5169647901284566,0.8491491364668351,12,0.7518151700496674,0.16000000000000092,0.9800000000000001,False,False,1570,0.4766666666666667,-0.5678263306617737,0.2643312101910828,0.11274185411140425,0.04504502937197685,0.38302779468970644,0.6151101607618237,12,0.16696743667125702,0.1400000000000009,0.9600000000000001,False,False,2063,0.31233333333333335,-0.04366416111588478,0.12796897721764422,0.16883735598933503,13.413774490356445,,0.0,0.1594827502965927,2,OK,0.48516845703125,0.0,0.84138
rover_2025_02_23_22_40_06_nRX2_diamond_spacing0p043_tag_RO1.rover_2025_02_23_22_40_07_nRX1_circle_spacing0p05075_tag_RO2,PLUTO,0.3,0.26,0.0,False,,0.3,0.26,3000,rover,0.330594539642334,0.5394085588767674,0.7063842257665255,5,0.6430436968803406,0.5600000000000013,1.1,True,False,1003,0.6656666666666666,-1.5247783660888672,0.0707876370887338,0.8685895129130041,-0.8093472719192505,0.8739804731496577,0.8803560971862101,5,0.42336466908454895,0.04000000000000081,1.04,False,False,1231,0.5896666666666667,-0.9001754522323608,0.1933387489845654,0.33801183029068577,40.01526641845703,FLAG:heading=0.30;FLAG:r1_noisy;FLAG:fit_at_bound,0.0,2.4199236583709713,2,FLAG,0.494293212890625,0.0,0.91964
